item_id,rater_uid,feedback,gmt_create,rate_pic_url
i354,u2603,宝贝 很 好 哦 ， 洗 过 也 不 掉色 ， 线头 稍微 多 一点 点 。 穿 上 的 效果 虽然 比 不 上 模特 ， 不过 上 身 效果 也 是 不错 滴 ！ ,2014/9/4 09:56,http://img01.taobaocdn.com/bao/uploaded/TB27vVIapXXXXa1XpXXXXXXXXXX_!!2162686268-0-rate.jpg
i354,u2521,东西 不错 ， 做工 挺 精细 的 ， 一个 字 值 ！ ,2014/9/11 17:50,http://img01.taobaocdn.com/bao/uploaded/TB2fl5xapXXXXb.XXXXXXXXXXXX_!!2208659015-0-rate.jpg
i355,u2371,质量 不错 . 就是 发货 太 慢 ,2014/9/22 11:54,
i355,u329,"款式 不错 , 料子 很 一般 , 不过 还是 对 得 起 这 个 价钱 了 , 好评 !     尺码 有点 偏 大 ! ",2014/9/14 23:24,
i355,u122,质量 也 太 差 了   穿 了 一 条 都 起 毛 了   看来 便宜 是 没 好 货 ,2014/9/2 18:48,
i355,u1287,质量 还 行 ， 还 没 穿 呢 。 摸 着 好 舒服 。 就是 这 色 我 不知 该 怎么 搭 衣服 。 要 知道 还是 买 黑色 的 好 。 ,2014/9/1 16:07,
i355,u2481,宝贝 收到 了   试穿 了 一下   长 短 都 刚刚好   弹力 很 大   穿着 舒服   5 分 好评 ,2014/9/18 21:59,http://img01.taobaocdn.com/bao/uploaded/TB2OVnYapXXXXbbXpXXXXXXXXXX_!!1022129974-0-rate.jpg
i355,u2448,衣服 收到 了   无 色差   穿 上 很 修身   很 苗条   款式 漂亮   质量 不错   全 5 星   客服 服务 态度 很 好   快递 物流 也 很快   没 几 天 就 到 了 ,2014/9/23 21:21,http://img01.taobaocdn.com/bao/uploaded/TB2vgE2apXXXXb6XXXXXXXXXXXX_!!1795704611-0-rate.jpg
i355,u1550,  裤子 很 好 ， 比 想像 中 的 还 好 ， 真是 买 值 了 ， 这 个 价格 真 便宜 ！ 下次 还 会 来 的 ！ 给 五分 ！ ,2014/9/7 20:12,
i355,u38,穿着 显 瘦 ， 裤型 很 好 ， 很 漂亮   卖家 服务 周到 ,2014/9/15 13:37,
i356,u1819,裤子 很 舒服 ， 就是 颜色 有点 发 白 ,2014/9/4 13:45,
i357,u39,质量 非常 好 ， 与 卖家 描述 的 完全 一致 ， 非常 满意 ， 卖家 的 服务 太 棒 了 ， 考虑 非常 周到 ， 完全 超出 期望值 。 ,2014/9/13 15:52,
i357,u49,质量 很 好 ， 尺码 很 正 ！ ,2014/9/6 13:28,
i357,u1344,衣服 很 好看 ， 就是 有点 透 ， 太 暴露 了 ,2014/9/26 13:17,
i358,u308,舍友 说 很 奇怪 和 图片 不一样   快速 超级 龟 速 ,2014/9/27 18:01,
i358,u2179,不错 ， 快递 很快 ， 给 五星 好评 ！ ,2014/9/30 12:17,
i358,u1163,衣服 看到 了 ， 不怎么 满意 。 中码 的 衣服 只有 小码 大小 ， 但是 换 要 自己 出 运费 而且 还 麻烦 ， 就算 了 咯 ,2014/9/17 12:28,
i358,u409,布料 挺 不错 的 。 总体 很 满意 。 淘宝 上 就是 比 现实 便宜 。 ,2014/9/4 18:12,
i358,u1668,衣服 收到 后 很 惊喜 ， 没想到 质量 这 麽 好 ， 款式 时尚 ， 质量 好 ， 穿 上 很 修身 ， 大爱 ,2014/9/20 15:35,
i358,u609,真是 太 漂亮 了 ， 跟 店里 买 几 十 元 的 一样 大小 也 合适 ,2014/9/24 19:59,
i358,u2022,衣服 很 不错 哦 ， 手感 也 很 好 ， 样式 也 一样 ， 物 有 所 值 ， 下次 还 会 来 买 的 ,2014/9/30 11:04,
i359,u324,质量 很 好   效果 也 不错   很 赞 ,2014/9/20 08:48,
i359,u2106,大小 刚好 ， 比较 满意 ， 比 想象 中 好 ,2014/9/21 08:53,
i359,u1640,质量 还 好 就是 不知道 会 不会 起 球 、 裤子 稍微 有点 厚 个人 觉得 ！ ,2014/9/26 21:52,
i36,u39,质量 非常 好 ， 与 卖家 描述 的 完全 一致 ， 非常 满意 ， 卖家 的 服务 太 棒 了 ， 考虑 非常 周到 ， 完全 超出 期望值 。   质量 非常 好 ， 与 卖家 描述 的 完全 一致 ， 非常 满意 ， 卖家 的 服务 太 棒 了 ， 考虑 非常 周到 ， 完全 超出 期望值 。 ,2014/9/11 14:10,
i36,u1910,帮 同事 买 的 ， 他 挺 满意 的 。 ,2014/9/17 10:38,
i36,u2007,衣服 收到 了 ， 真心 不错 的 ， 物美价廉 ， 快递 也 不错 ， 挺 快 的 ， 全 5 分 好评 ！   卖家 的 服务 态度 也 很 好 ， 下次 买 衣服 还 到 你 家 来 。 ,2014/9/22 14:10,
i36,u2162,性价比 很 高   款式 很 漂亮   面料 很 好   很 修身 做工 非常 好   色泽 不错 ,2014/9/25 08:27,
i36,u1929,很 好 ， 物美价廉 ， 值得 好评 。 ,2014/9/16 17:34,
i36,u618,哎 ， 只能 说 算 我 眼拙 吧 ， 3118 图片 上 看 偏 青 偏 黑 ， 但 实际 就是 军绿 ， 绿的 很 明显 ， 便宜 ， 也 没 话说 ,2014/9/12 06:33,
i36,u19,衣服 很 好   面料 也 很 好   穿着 很 舒适   太 值 了 ,2014/9/10 18:15,
i36,u2534,宝贝 收到 ！ 无论 面料 还是 外观 都 舒服 . 真 的 很 超值 。 物流 也 相当 的 给力 ！ 性价比 非常 的 棒 ！ 好 ！   非常 好 ！ ！ ！ ,2014/9/25 12:53,http://img01.taobaocdn.com/bao/uploaded/TB2BQJdaFXXXXalXpXXXXXXXXXX_!!2143001269-0-rate.jpg
i36,u1250,快递 速度 就 不用说 了 。 昨天 买 今天 到 。 质量 也好 ,2014/9/21 10:16,
i360,u461,还 行 吧   一分钱一分货 ,2014/9/20 15:12,
i360,u2275,面料 弹性 很 大 ， 洗 后 有 一点 掉色 ， 女儿 很 喜欢 。 ,2014/9/18 10:11,
i360,u2270,裤子 超级 舒服 ， 我 大腿 肥 一些 裤子 还 能 扯 起来 ， 好评 ， 非常 不错 ~ 还 会 再 买 的 ,2014/9/22 16:55,
i360,u2016,没有 线头   没有 气味   有 弹力   总之 宝贝 是 超值   面料 很 好   就是 物流 不 给力   好评 ,2014/9/11 10:01,
i360,u1289,非常 喜欢 ， 也 很 合身 ， 穿 起来 也 舒服 。 ,2014/9/14 15:34,
i360,u1114,还 行     就是 味道 有点 大 ,2014/9/25 23:15,
i360,u2545,很 好 ， 160.114 ， 穿 29 号 差 不 多 了 ， 颜色 很 正 ， 而且 不 褪色 ， 很 值得 ～ ,2014/9/7 13:15,http://img01.taobaocdn.com/bao/uploaded/TB2w4B6apXXXXc5XXXXXXXXXXXX_!!2137053506-0-rate.jpg
i361,u2238,刚 生 完 孩子 的 老婆 很 满意 ， 很 喜欢 ,2014/9/19 09:25,
i361,u347,发货 慢 的 要 死 、 衣服 还 掉色 、 不是 想像 的 ,2014/9/26 21:37,
i361,u1898,衣服 收到 了 ， 试 了 下 大小 刚刚好 ， 穿 起来 也 舒服 ， 颜色 跟 店家 描述 的 一样 没 色差 ， 卖家 发货 快 ， 物流 也 给力 ， 满意 ,2014/9/13 15:55,
i361,u702,帮 别人 买 的 ， 很 满意 ， ！ ,2014/9/12 11:28,
i362,u2057,质量 很 好 ， 面料 不错 ， 我喜欢 ,2014/9/1 13:33,
i362,u80,衣服 没有 图片 上 的 亮 ， 颜色 发 暗 。 。 。 买 大 了 ， 只好 随便 穿 穿 啦 ,2014/9/25 13:26,
i362,u883,穿 上 身 好看 ， 相同 比 我 在 其他 店 买 的 薄 ， 不过 人家 是 正在 搞 活动 便宜 ， 衣服 也 值 个 价 的 ！ ,2014/9/9 18:25,
i362,u1612,这 价格 这 质量 太 直 了 。 ,2014/9/24 19:54,
i362,u2339,很 好 ， 手感 不错 ， 做工 也 很 好 ,2014/9/12 23:24,
i362,u760,  衣服 不错 哦 ， 价格 实惠 ,2014/9/9 16:57,
i362,u982,东西 还 行 ， 就是 试穿 的 时候 觉得 袖子 短 ， 不 能 伸 胳膊 ， 要 穿 只能 卷 起 袖子 来 ， 自己 量 了 量 ， 各 方面 尺寸 都 大于 等于 卖家 信息 ， 可 唯独 袖子 比 店家 的 短 了 接近 三 厘米 ， 不知道 是不是 布料 不够 了 还是 怎么 的 。 也 不 说 什么 了 ， 反正 也 没花 多少 钱 ， 卷 着 袖子 穿 一阵 算 了 ！ ,2014/9/15 20:29,
i362,u126,"质量 非常 好 ， 与 卖家 描述 的 完全 一致 ， 非常 满意 , 真 的 很 喜欢 ， 完全 超出 期望值 ， 很 满意 的 一次 购物 ! ",2014/9/9 20:51,
i362,u871,宝贝 款式 很 漂亮 ， 面料 不错 ， 做工 精细 ， 无 色差 ， 物 有 所 值 ！   服务 好 ！ ,2014/9/25 19:50,
i363,u1181,衣衣 很 好 ， 质量 没 话说 ， 老板 人 也 很 好 呢 ， 还 会 再 来 的 啦 ！ ,2014/9/1 10:45,
i363,u204,质量 挺好 的 ， 就是 我 穿 上 有点 胖 ， 腰 大 ， 裤裆 那 也 大 ， 本人 身高 163 ， 体重 94 ， 稍微 胖 点 的 穿 上 应该 挺 合适 的 ,2014/9/14 17:46,
i364,u92,发货 很快 ～ 颜色 也 正 ～ 和 网上 看 的 一样 ～ 面料 也 很 好 ,2014/9/27 17:46,
i364,u1399,衣服 物超所值 ， 面料 不错 ， 样式 美观 ， 大爱 ,2014/9/26 22:06,
i364,u2105,衣服 很 合身 ， 特别 使 人 看 起来 显 瘦 ， 快递 也 很快 的 ， 态度 好 ,2014/9/14 19:28,
i364,u1499,这种 款式 是 我喜欢 的 ， 面料 也 很 舒服 ， 一 分 价格 一 分 货 这么 低 就 可以 买 到 这么 好 的 面料 ， 最好 的 一次 网购 ，   赞 全 五分 ,2014/9/12 04:46,
i364,u2622,宝贝 收到 后 打开 看 了 挺 开心 的 摸 着 手感 很 好 上面 的 珠子 也 仔细 的 看 了 是 线 缝 的 很 牢固 ， 物流 也 挺 快 。 很 赞 ,2014/9/9 17:46,http://img01.taobaocdn.com/bao/uploaded/TB2DC9dapXXXXbvXpXXXXXXXXXX_!!2076599911-0-rate.jpg
i364,u2002,自己 买 的 白 的 帮 宿舍 里 的 大姐 买 的 黑 的 他 很 喜欢 ,2014/9/2 22:27,
i364,u1412,码子 偏 小 ， 但 质量 还 可以 ， 物流 也 有点 慢 ,2014/9/24 10:47,
i364,u626,衣服 挺好 ， 就是 有 小肚子 穿 起来 没 那么 好看 ,2014/9/9 21:55,
i365,u820,很 好看 的 裤子 ， 料子 也 不错 ， 谢谢 送 的 腰带 啦 ,2014/9/17 23:29,
i366,u2385,已经 是 第二 次 购买 了 ， 价格 便宜 ， 不 能 要求 太 完美 ， 总 的 来 说是 不错 了 ,2014/9/21 11:45,
i366,u636,这样 的 价格 能 拿 到 这么 好 的 裤子 值得 推荐 ， 大家 赶紧 下手 吧 。 ,2014/9/17 11:45,
i366,u890,还 可以 ， 也 值 这 个 价 吧 ,2014/9/24 08:11,
i366,u139,不错 ， 比 同等 价位 的 都 好 ， 很 愉快 的 一次 购物 。 ,2014/9/29 13:07,
i366,u1646,色差 啊 ， 太 大 了 ， 还是 买 蓝色 的 好些 ， 五星 ,2014/9/3 00:07,
i366,u1744,我 买 的 两 条 牛仔裤       跟 图片 一模一样 ， 真正 的 值得 这 价格 ！ ,2014/9/2 22:27,
i367,u1594,宝贝 质量 很 好   ， 颜色 是我 想 要 的 ， 物流 也 很快   下次 一定 再 来 ,2014/9/5 23:44,
i367,u211,宝贝 发货 很快 。 。 。 面料 很 舒服 。 。 。 五星 好评 。 。 。 ,2014/9/17 21:01,
i367,u1826,怎么 跟 图片 有点 不一样 啊 ， 下面 的 白色 没有 啊 ,2014/9/10 16:39,
i367,u1852,料子 挺 舒服 的 ， 就是 感觉 颜色 比 图片 要 暗 好多 ！   ,2014/9/16 06:06,
i367,u110,质量 好 ， 老板 服务 好 ， 发货 也 快 ， 物 有 所 值 ， 好评 ， 赞 一个 。 ,2014/9/8 19:45,
i367,u2082,不错 哦 ， 超级 赞 的 ， ， 大小 合适 ， 很 喜欢 的 ， 同事 都 说 挺好 的 ， ， ,2014/9/21 18:46,
i367,u118,衣服 质量 很 好 ， 没有 线头 ， 穿 起来 很 精神 . ,2014/9/24 21:00,
i367,u333,  看着 不错 ， 还 没 穿 不知道 怎么样 ， 感觉 和 模特 穿 的 不一样 ,2014/9/12 21:43,
i367,u722,衣服 收到 了 跟 图片 上 没 什么 差别 ， 有点 不 满意 的 地方 就是 我 白色 的 衣服 上 有 两 点 红色 ,2014/9/20 08:11,
i368,u403,有点 买 大 了 其他 的 质量 不错 ,2014/9/20 13:03,
i368,u1237,很 喜欢 ， 质量 不错 ， 物流 也 很快 ,2014/9/26 22:58,
i369,u2610,衣服 上 两 坨 明显 黑点 ， 跟 客服 说 了 两 次 都 没有 答复 ， 活该 贪便宜 ， 有 质量 问题 不 说 ， 服务 也 这样 。 ,2014/9/15 14:25,http://img01.taobaocdn.com/bao/uploaded/TB2oN_eapXXXXaMXpXXXXXXXXXX_!!175057427-0-rate.jpg
i369,u2623,色差 超大 ， 而且 两 件 衣服 尺寸 也 相差 太 大 了 吧 ， 面料 有点 扎 皮肤 ， 我不知道 是不是 我 倒霉 ， 不 晓得 其他 买家 为什么 说 得 那么 好 ？ 我 还 一次 买 了 2 件 ， 唉 ~ ~ ,2014/9/2 19:48,http://img01.taobaocdn.com/bao/uploaded/TB2PNdFapXXXXX0XXXXXXXXXXXX_!!278089954-0-rate.jpg
i369,u2031,衣服 有 色差 ！ 裤子 也 有 色差 ！ ,2014/9/3 10:44,
i369,u870,比 想象 的 要好 ， 对 衣服 还是 比较 满意 的 ！ ,2014/9/1 10:25,
i369,u1568,物流 慢 的 要 死 不 说 关键 东西 我 也 没 收到 ， 系统 自动 确认 收 货 。 后来 找 卖家 申请 退款 一 而 再 再而三 的 拒 接 我 的 申请 。 我 又 在 旺旺 上面 联系 卖家 ， 问 什么 时候 可以 退款 她 总是 说 要 我 耐心 等待 ， 我 都 已经 等 了 不知道 多少 天 了 ， 我 是 8月 28日 拍 下 的 现在 已经 快 一个 月 了 还 没 解决 。 虽然 说 也 就 20 几 块 钱 的 事 ， 但是 卖家 的 态度 真 的 是 太 差劲 了 ! ,2014/9/23 10:50,
i369,u1134,不知道 是 发 错 了 还是 怎么 着 ， 色差 也 不 至于 那么 厉害 ， 真 牛 。 ,2014/9/7 16:12,
i370,u1811,裤子 很 厚实 过 两 天能 穿 ， 很 喜欢 ， ,2014/9/1 11:12,
i370,u1390,颜色 发灰 不怎么 正 。 起 球 。 ,2014/9/5 13:20,
i370,u1868,还 好 吧 ， 感觉 也 就 只 值 这 个 价 ,2014/9/19 20:19,
i370,u1784,裤子 很 好 很 喜欢   不 起 球   松紧 性 很 好 ,2014/9/18 14:24,
i370,u2021,裤子 穿 起来   挺 舒服 的   是我 想 要 的   下次 还 会 来 买 的 ,2014/9/12 11:53,
i370,u2196,货 收到 了 ， 物超所值 ， 没有 色差 ， 穿着 很 舒服 ， 下次 还 会 购买 ,2014/9/26 14:53,
i371,u2223,当 家居服 穿 穿 吧 。 期望 不要 太 高 ！ ,2014/9/10 21:54,
i371,u314,物流 太 慢 太 差劲 ， 衣服 不错   ,2014/9/18 23:55,
i373,u2620,手感 不错 ！ 还 没 穿 ， 看 起来 不错 ～ 物流 够 给力 ,2014/9/23 23:18,http://img01.taobaocdn.com/bao/uploaded/TB27lo3apXXXXbZXXXXXXXXXXXX_!!746409560-0-rate.jpg
i373,u200,没 什么 弹力 ， 一个 腿 紧 ， 一个 松 ！ ,2014/9/8 23:09,
i373,u486,裤 样 不错 ， 就是 裤头 偏 小 了 ， 黑色 的 可以 ， 灰色 那 条 裤头 撑开 不够 2 尺 ， 根本 拉 不过 臀围 ， 价钱 便宜 嘛 ， 习惯 好评 吧 ,2014/9/19 22:08,
i373,u1609,质量 真是 很 不错 啊 ， 开始 买 的 时候 还 怕 会 失望 结果 真 的 是 太 棒 了 。 卖家 还 送 小 礼物 ， 很 不错 的 。 非常 满意 ， 好 质量 。 ,2014/9/28 20:01,
i373,u239,很 便宜 ， 才 买 的 ， 没有 抱 很 大 希望 ， 收到 货 后 ， 感觉 蛮 不错 的 ， 收藏 吧 ,2014/9/23 19:09,
i373,u2149,还 不错 ， 刚刚 合适 ， 很 显 瘦 ， 还 送 了 小 礼物 ！ 么 么 哒 ～ ,2014/9/20 08:42,
i373,u2468,嗯嗯 ， 很 好 ， 本来 以为 这么 便宜 不 咋 地 ， 可是 ， 一 拿 到手 ， 真是 太 惊喜 了 ， 料子 那么 柔 ， 真是 开心 死 了 ， 对 了 ， 掌柜的 还 送 了 小 礼物 ！ ！ ！ ,2014/9/21 15:54,http://img01.taobaocdn.com/bao/uploaded/TB259cxapXXXXcRXXXXXXXXXXXX_!!2000378100-0-rate.jpg
i373,u868,质量 很 好 ， 就是 价格 一会 一个 价 ， 有点 无 语 ,2014/9/16 23:30,
i373,u2024,不好意思 ， 评价 晚 了 ， 我 用 了 几 天 ， 很 不错 ， 很 赞 ,2014/9/6 11:40,
i373,u693,第一印象 不错 哟 ， 便宜 实惠 ， 挺 好看 的 ,2014/9/22 12:21,
i375,u2490,买 来 内搭 ， 料子 舒服 ， 再 土 的 衣服 一 内搭 上去 ， 感觉 都 好多 了 ， 推荐 购买 噢 ， 上 身 效果 特别 好 ,2014/9/10 22:09,http://img01.taobaocdn.com/bao/uploaded/TB24fmpapXXXXavXpXXXXXXXXXX_!!376503012-0-rate.jpg
i375,u542,没想到 衣服 的 质量 这么 好 ， 买 的 白色 ， 很 好看 哦 ， 大爱 ， 赞 一个 ！ ,2014/9/3 19:04,
i375,u2252,质量 不错   就是 衣角 有点 脏 ！ ,2014/9/24 22:35,
i375,u1258,还 不错 哦 . 跟 我 想像 得 一样 . 面料 摸 起来 也 特别 舒服 . 就是 发货 有点 慢 . 希望 这 点 能 改进 . 准备 在 入手 两 件 . 反正 白色 搭 毛衣 外 穿 都 可以 . 简单 百搭 哦 . 喜欢 就 赶快 下手 别 犹豫 . ,2014/9/30 06:05,
i375,u1997,衣服 太 透 了 根本 没法 直接 穿 ,2014/9/26 22:43,
i375,u1840,款式 不错 ， 颜色 很 正 ， 雪纺 的 料子 手感 舒服 ， 款式 百搭 ， 大小 合适 ， 款式 漂亮 ！ 性价比 高 ， 值得 购买 ， 绝对 物超所值 。 ,2014/9/9 12:51,
i375,u7,帮 同事 买 的   很 是 喜欢 呢   自己 也 想 买 一 件 呢 ,2014/9/3 20:14,
i376,u1653,宝贝 不错 ， 性价比 很 高 ,2014/9/6 19:20,
i376,u2229,衬衫 收到 了 ， 老公 穿 上 刚刚好 ， 质量 ， 面料 也 也好 ！ 谢谢 店家 ， 下次 还 来 ！   服务 态度 很 好 ！ 店家 还 送 的 小 礼物 很 喜欢 ,2014/9/25 17:11,
i376,u737,"质量 非常 好 ， 与 卖家 描述 的 完全 一致 ， 非常 满意 , 真 的 很 喜欢 ， 完全 超出 期望值 ， 发货 速度 非常 快 ， 包装 非常 仔细 、 严实 ， 物流 公司 服务 态度 很 好 ， 运送 速度 很快 ",2014/9/20 17:57,
i378,u700,看 起来 不错 啊 ， 物流 很 给力 ,2014/9/7 19:56,
i379,u1303,"太 划算 了 , 一点 都 不 像 十 块 钱 的 裙子 ！ ",2014/9/27 16:36,
i379,u1743,有点 短 ， 不是 太 好看 ！ 不过 还 可以 接受 ！ ,2014/9/25 16:24,
i379,u381,啥 衣服 了 呀 ， 感觉 上当 了 ， 这 是 夏天 的 哇 ？ ,2014/9/30 19:59,
i379,u125,宝贝 收到 了 质量 不错 ， 就是 颜色 太 深 了 不过 还 可以 ！ 毕竟 价格 在 这 还是 不错 ！ 物流 很快 客服 也 很 好 ,2014/9/25 15:32,
i379,u1027,很 不错 的 一次 购物 ， 跟着 同事 买 的 ， 质量 很 好 ！ ！ ！ ,2014/9/28 21:11,
i379,u2183,垂 掉 好感 很 好 ， 性价比 很 高 ， 在 考虑 要 不要 再 买 一个 酒红色 的 ， 因为 百搭 又 好看 哦 ！ ,2014/9/21 11:33,
i38,u410,裙子 穿 上好 漂亮 ， 妈妈 说 很 显 瘦 ,2014/9/9 21:23,
i380,u1670,好评 ！ 宝贝 和 图片 一样 ， 上 身 效果 非常 好 ！ 和 真 的 一样 ！ ,2014/9/13 17:56,
i381,u1481,裤子 挺好 的   穿着 很 舒服 没 什么 色差   服务 态度 很 好 ,2014/9/7 20:23,
i381,u796,质量 手感 都 很 好 ， 这 个 价格 很 划算 ,2014/9/22 19:22,
i381,u744,质量 不错 ， 没有 色差 ， 满意 。 ,2014/9/26 11:25,
i381,u399,老实 说 收到 货 两 裤腿 一长一短 有点 明显 ， 懒 得 换 了 ， 希望 店家 注意 ， 还 算 好评 吧 ,2014/9/13 23:59,
i381,u167,不错 ， 可以 当 秋裤 穿 ， 送 妈妈 一 条 。 。 。 ,2014/9/4 18:47,
i381,u2128,这 个 太 好 啦 ~ 质量 特别 好 ~ 而且 够 长 ,2014/9/26 15:11,
i381,u245,码 数 偏 太 小 了 ， 但 这 价格 就 值 了 ,2014/9/5 17:57,
i381,u726,还 没 穿   不过 洗 的 掉 毛   掉色 ,2014/9/24 14:25,
i381,u1324,不错 的 裤子 哦 ， 就是 白色 是 米白色 而 不是 纯白 ,2014/9/12 18:43,
i381,u2357,很 暖和 ， 很 漂亮 ， 喜欢 ,2014/9/28 10:12,
i381,u2090,质量 非常 不错 ， 性价比 很 高 ,2014/9/25 05:31,
i381,u1532,  习惯性 好评 ， 发货 速度 有待 提高 ,2014/9/21 07:21,
i381,u2515,衣服 还 行 ， 与 屏幕 有 很 大 的 色差 ， 不过 影响 穿 。 很 好 很 好 。 ,2014/9/16 18:54,http://img01.taobaocdn.com/bao/uploaded/TB2B5zwapXXXXX9XpXXXXXXXXXX_!!1879638108-0-rate.jpg
i381,u187,好 吧 跟 加厚 的 丝袜 样 的 ,2014/9/16 00:53,
i381,u304,  以为 是 厚 的 ， 不过 质量 不错 ， 挺 喜欢 的 ,2014/9/24 13:34,
i382,u505,裤子 还 不错 ， 有点 小 ， 其他 的 都 还 好 啦 ,2014/9/21 16:45,
i382,u2431,这 区别 也 太 大 了 吧 ， 实物 跟 照片 完全 不一样   果断 差评 ,2014/9/10 11:04,http://img01.taobaocdn.com/bao/uploaded/TB22rGmapXXXXcUXXXXXXXXXXXX_!!2005091645-0-rate.jpg
i382,u713,裤子 很 好 就是 给 我 推荐 的 码 小 了 ， 29 码 就 好 了 28 码 穿 得 太 费劲 了 ， 呵呵 下次 买 大一 码 的 ,2014/9/15 14:41,
i383,u2373,非常 满意 ， 这 个 价格 能够 买 到 这样 品质 的 衣服 ， 很 满意 ,2014/9/21 20:27,
i383,u1841,很 不错 ， 很 好看 。 。 。 。 。 。 。 。 。 。 ,2014/9/27 21:24,
i383,u217,衣服 还是 很 不错 ， 不过 就是 有 一个 瑕疵 在 纽扣 旁边 ， 是 一个 很 大 的 线头 ,2014/9/27 19:50,
i383,u1960,袖子 有点 紧 ， 穿 上 还 行 。 ,2014/9/22 23:27,
i383,u1078,"帮 妈妈 买 的 , 特 喜欢 , 大小 合适 , 不错 ",2014/9/18 10:16,
i383,u1836,很 不错 ！ 非常 的 满意 ！ ,2014/9/25 13:17,
i383,u608,还 不错 ， 就是 颜色 有点 浅 ,2014/9/20 23:16,
i383,u2130,衣服 比 想象 中 的 好 太 多 ～ ～ 还要 买 一 件 ～ ～ 很 厚实 ～ 很 合身 ,2014/9/19 23:21,
i383,u1778,我 自己 手臂 太 大 ， 难 穿 ! ,2014/9/14 22:11,
i383,u1938,衣服 好 厚实 啊 ， 我 拿 到货 都 惊呆 了 ， 适合 秋天 穿 呢 ， 衣服 还 不错 ， 我 又 入手 了 两 件 ， 客服 态度 不错 ， 谢谢 了 。 ,2014/9/6 09:01,
